1 100 -5 5 100
1.0	4.00056791305542
2.0	3.971451997756958
3.0	3.9922940731048584
4.0	3.9686319828033447
5.0	3.9450271129608154
6.0	3.913029909133911
7.0	3.9182889461517334
8.0	3.914900064468384
9.0	3.912580966949463
10.0	3.915853977203369
11.0	3.93782901763916
12.0	3.940700054168701
13.0	3.9211299419403076
14.0	3.9214088916778564
15.0	3.9175000190734863
16.0	3.961289882659912
17.0	3.9500250816345215
18.0	3.9353339672088623
19.0	3.9138998985290527
20.0	3.9571011066436768
21.0	3.942193031311035
22.0	3.9315099716186523
23.0	3.9943408966064453
24.0	4.015500068664551
25.0	4.039553165435791
26.0	4.005733966827393
27.0	4.045400142669678
28.0	4.090557098388672
29.0	4.043239116668701
30.0	4.037690162658691
31.0	4.021100044250488
32.0	4.037300109863281
33.0	4.04738187789917
34.0	3.9965200424194336
35.0	4.011300086975098
36.0	4.037700176239014
37.0	4.022898197174072
38.0	4.016674041748047
39.0	4.019308090209961
40.0	4.008866786956787
41.0	3.984117031097412
42.0	3.957900047302246
43.0	3.9565110206604004
44.0	3.940239906311035
45.0	3.9347898960113525
46.0	3.9327399730682373
47.0	3.91764497756958
48.0	3.9071309566497803
49.0	3.9045300483703613
50.0	3.926367998123169
51.0	3.9192121028900146
52.0	3.935072898864746
53.0	3.9335598945617676
54.0	3.925708055496216
55.0	3.9414329528808594
56.0	3.9627180099487305
57.0	3.9463000297546387
58.0	3.934103012084961
59.0	3.968010902404785
60.0	3.9625608921051025
61.0	3.9616329669952393
62.0	3.9865949153900146
63.0	3.9317400455474854
64.0	3.925183057785034
65.0	3.9423201084136963
66.0	3.9554901123046875
67.0	3.957240104675293
68.0	3.9546799659729004
69.0	3.9342339038848877
70.0	3.896256923675537
71.0	3.8953609466552734
72.0	3.904599905014038
73.0	3.8674259185791016
74.0	3.844399929046631
75.0	3.840320110321045
76.0	3.8343989849090576
77.0	3.849989891052246
78.0	3.812619924545288
79.0	3.8338940143585205
80.0	3.8300399780273438
81.0	3.859800100326538
82.0	3.86539888381958
83.0	3.8814799785614014
84.0	3.856839895248413
85.0	3.872390031814575
86.0	3.8563199043273926
87.0	3.8530499935150146
88.0	3.859302043914795
89.0	3.8705060482025146
90.0	3.8817460536956787
91.0	3.891700029373169
92.0	3.8664469718933105
93.0	3.859060049057007
94.0	3.8404500484466553
95.0	3.8385000228881836
96.0	3.840480089187622
97.0	3.8266000747680664
98.0	3.8242709636688232
99.0	3.839900016784668
100.0	3.7980690002441406
101.0	3.8341801166534424
102.0	3.822098970413208
103.0	3.8237318992614746
104.0	3.8427000045776367
105.0	3.874540090560913
106.0	3.883186101913452
107.0	3.9033119678497314
108.0	3.9332199096679688
109.0	3.9377729892730713
110.0	3.9161999225616455
111.0	3.925868034362793
112.0	3.9333529472351074
113.0	3.9272549152374268
114.0	3.933440923690796
115.0	3.9430630207061768
116.0	3.9549479484558105
117.0	3.9768218994140625
118.0	3.959773063659668
119.0	3.9926860332489014
120.0	4.0029730796813965
121.0	4.029655933380127
122.0	4.013193130493164
123.0	4.02249002456665
124.0	4.01977014541626
125.0	4.009109973907471
126.0	4.007625102996826
127.0	3.997921943664551
128.0	4.003219127655029
129.0	4.0044331550598145
130.0	3.9794859886169434
131.0	4.050858974456787
132.0	3.993273973464966
133.0	4.029699802398682
